feature_0,feature_1,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.7958974910897353,0.49922422475744477,0,0,0,0,0,0,0
0.07065500152676163,0.24460411623302836,0,0,0,0,0,0,0
0.7234456725748989,0.8279289524031415,1,1,1,1,0,0,0
0.3184168664991255,0.8747333059373633,1,0,0,0,0,0,0
0.8339860828403156,0.44224612380967554,0,0,0,0,0,0,0
0.3747758349273932,0.9886465349085306,1,0,0,0,0,0,0
0.34192293905356397,0.6976079678457136,1,1,1,1,1,1,1
0.1803605413272671,0.6257591667698674,1,1,1,1,1,1,1
0.3549299164508226,0.08808776708248867,1,1,1,1,1,1,1
0.7730323286007375,0.43154113608028344,0,0,0,0,0,0,0
0.5519254800223794,0.6238487718286329,0,1,1,1,1,1,1
0.41154889417044926,0.7765101903650887,0,0,1,1,1,1,1
0.7432044278090387,0.5735648125055216,1,1,0,0,0,0,0
0.5870473106655939,0.030607949634100073,1,1,1,1,1,1,1
0.26965708041868675,0.797640533612002,1,1,1,1,1,1,1
0.255809870728815,0.1653483092004847,1,1,1,1,1,1,1
0.3136913325472066,0.8120919343596352,1,1,1,1,1,1,1
0.9817813329964475,0.33305542381893316,0,0,0,1,1,1,1
0.3236186159982032,0.3015383191923743,1,1,1,1,1,1,1
0.1553380139018331,0.6035955407288934,1,1,1,1,1,1,1
0.6655708262334143,0.3862874099566902,0,0,0,0,0,0,0
0.16205111458353894,0.3750778588965161,0,0,0,0,0,0,0
0.5960075227738554,0.36934195475958276,1,1,0,0,0,0,0
0.016549988941915283,0.9673310869543704,0,0,0,0,0,0,0
0.46868508087239646,0.02965333324057451,1,1,1,1,1,1,1
0.1706227700109495,0.6113913239392451,1,1,1,1,1,1,1
0.39144348939247486,0.01753713854209793,1,1,1,1,1,1,1
0.3575101338204931,0.034406330834863774,1,1,1,1,1,1,1
0.1396567702369138,0.4239171784449872,0,0,0,0,0,0,0
0.6476092595776145,0.03431090596002062,1,1,1,1,1,1,1
0.5708537843950032,0.6183986574266521,0,1,1,1,1,1,1
0.10649414745797559,0.672386595764321,1,1,1,1,1,1,1
0.17444928371261992,0.3854924585993842,0,0,0,0,0,0,0
0.4285487366517058,0.6825112109001911,1,1,1,1,1,1,1
0.9992544562772199,0.6754215426907652,0,0,0,0,0,0,0
0.43172841831966713,0.09680410086925295,1,1,1,1,1,1,1
0.7900012564357476,0.3070752816219857,0,0,0,0,0,0,0
0.583314527359706,0.461748769953922,1,1,1,0,0,0,0
0.7419829896324134,0.5757264767566332,1,1,0,0,0,0,0
0.8721235925064296,0.4977626893750269,0,0,0,0,0,0,0
0.7212230121965844,0.49224440052037477,1,0,0,0,0,0,0
0.4034221325185634,0.09074676337403365,1,1,1,1,1,1,1
0.5008810358231987,0.7837620329554839,1,1,1,1,1,1,1
0.6384986810572102,0.11496359963946323,0,0,1,1,1,1,1
0.473565631813357,0.09582977268907211,1,1,1,1,1,1,1
0.814413556533915,0.34528246260682016,0,0,0,0,0,0,0
0.5324345417697767,0.9316467456978325,1,1,1,1,1,0,0
0.8997501206801107,0.8812720392588297,1,1,1,0,0,0,0
0.9942623341912075,0.27957983764802175,0,1,1,1,1,1,1
0.6233365118849149,0.017434133995165135,1,1,1,1,1,1,1
0.9458660904061342,0.45103784060824526,0,0,0,0,0,1,1
0.2293332274729173,0.7133165658968598,1,1,1,1,1,1,1
0.2606594011356629,0.9291647784952971,0,0,0,0,0,0,0
0.4311340507770898,0.7804240253731847,0,0,1,1,1,1,1
0.5026632299518667,0.0295385796585651,1,1,1,1,1,1,1
0.22988017229666713,0.4757762437709132,1,1,1,1,1,1,0
0.1857076751958373,0.15921335419158567,1,1,1,1,0,0,0
0.1558006224545282,0.16823964922434553,0,0,0,0,0,0,0
0.5334996126984893,0.24012851758320808,1,1,1,1,1,1,1
0.04884003425512107,0.5350264175325196,0,0,0,0,0,1,1
0.05347724356863981,0.6533436397749827,0,0,0,1,1,1,1
0.019168128118045358,0.016970274578106515,0,0,0,0,0,0,0
0.8667041859893244,0.7933446273324313,1,1,1,0,0,0,0
0.5590655220158843,0.7156147785057075,1,1,1,1,1,1,1
0.7082369937493878,0.4808852796870041,1,0,0,0,0,0,0
0.7153487654363284,0.666201907552786,1,1,1,1,1,0,0
0.03307484380838488,0.7284950397362356,1,1,1,1,1,1,1
0.8572072980577171,0.33553458367705735,0,0,0,0,0,1,1
0.43509041386655767,0.2490204455506655,1,1,1,1,1,1,1
0.24062759031548875,0.5184962854479186,1,1,1,1,1,1,1
0.5930511008056011,0.12536516003662146,0,0,1,1,1,1,1
0.32713501322085625,0.8105395046816758,1,1,1,1,1,1,1
0.49323101577918593,0.31056423446715553,1,1,1,1,1,1,1
0.5959080500639012,0.1787297464179589,0,0,0,1,1,1,1
0.6190428926000053,0.49373617747421716,1,1,0,0,0,0,0
0.47485550310479396,0.2214530209062936,1,1,1,1,1,1,1
0.7510536850228892,0.48682548341170084,0,0,0,0,0,0,0
0.6302024027789718,0.7868073662722548,1,1,1,1,1,0,0
0.561677208056423,0.43192929980232186,1,1,1,1,0,0,0
0.9283360823082905,0.04077109490400743,1,1,1,1,1,1,1
0.4677661096726323,0.6762727261678788,0,1,1,1,1,1,1
0.8045430191948378,0.48136736050962237,0,0,0,0,0,0,0
0.9558038864878732,0.22869409191287815,1,1,1,1,1,1,1
0.6454594709364951,0.6577213795548084,1,1,1,1,1,1,1
0.6266213813873114,0.5481056714514166,1,1,0,0,0,0,0
0.11791790644563205,0.11367177091255398,0,0,0,0,0,0,0
0.48406553037958944,0.4224284228506999,1,1,1,1,1,1,0
0.4367892205661301,0.009379854718077008,1,1,1,1,1,1,1
0.9185142287545112,0.9777774541086215,1,1,1,1,0,0,0
0.00835450929881898,0.48748306445049405,0,0,0,0,0,0,0
0.6319173615069759,0.053164059347190706,1,1,1,1,1,1,1
0.6017128566418701,0.9201187420975206,1,1,1,1,1,0,0
0.7747341936670783,0.043571279260193996,1,1,1,1,1,1,1
0.07828880702285956,0.9860727634921204,0,0,0,0,0,0,0
0.5541265792651237,0.3867906384745209,1,1,1,1,0,0,0
0.26888780429935866,0.8496252962565769,1,1,1,1,1,1,1
0.47158007358546483,0.4590184515013819,1,1,1,1,1,1,0
0.6610229325717183,0.9150664502734417,1,1,1,1,0,0,0
0.6560527615580974,0.9115531533703134,1,1,1,1,0,0,0
0.17404854459896646,0.24445897048092902,0,0,0,0,0,0,0
0.21353950364177954,0.7098335475528318,1,1,1,1,1,1,1
0.9776094349316953,0.26407280716797177,1,1,1,1,1,1,1
0.19848453242961506,0.3368575759284813,0,0,0,0,0,0,0
0.464334730415661,0.10725590211334779,1,1,1,1,1,1,1
0.8372211007587579,0.8102327460025707,1,1,1,0,0,0,0
0.39182160727141147,0.8165868504287245,0,0,0,0,1,1,1
0.5606137558120832,0.523471930111703,1,1,1,1,0,0,0
0.8930634729057964,0.4197263360318422,0,0,0,0,0,1,1
0.9856981268569465,0.06852487012375597,1,1,1,1,1,1,1
0.829087118272734,0.09117349916852158,1,1,1,1,1,1,1
0.041279885816209005,0.2824535878596329,0,0,0,0,0,0,0
0.10477754790529936,0.1755577597548693,0,0,0,0,0,0,0
0.6205928675455432,0.9896412372302152,1,1,1,1,1,0,0
0.6729364242852954,0.6929167391831071,1,1,1,1,1,1,1
0.6809804585227287,0.15785752350655535,0,0,0,0,1,1,1
0.2862661243765464,0.3489596226232453,1,1,1,1,1,1,0
0.27437834951013895,0.5828259211751041,1,1,1,1,1,1,1
0.6986457145890935,0.4421203392144568,1,0,0,0,0,0,0
0.5894720909463278,0.18731473085498018,0,0,0,1,1,1,1
0.8666357368656841,0.5138822610605108,0,0,0,0,0,0,0
0.11315804928587381,0.4993266010840305,0,0,0,0,0,1,1
0.943885837503299,0.9473467779433604,1,1,1,1,0,0,0
0.16109044205302814,0.8138033998748331,1,1,1,1,1,1,1
0.2384103894843027,0.5798982494924194,1,1,1,1,1,1,1
0.38755153422500754,0.8487317152238995,0,0,0,0,0,0,0
0.028585607016223258,0.5553599375235367,0,0,0,0,0,1,1
0.8100656893996714,0.07686648674227015,1,1,1,1,1,1,1
0.1371667046800914,0.3246406668919758,0,0,0,0,0,0,0
0.9136229302327575,0.39743294878379165,0,0,0,0,0,1,1
0.6738246164579579,0.5931293170231505,1,1,1,0,0,0,0
0.364668127982707,0.25557444797443196,1,1,1,1,1,1,1
0.7788711654308542,0.3051723105023729,0,0,0,0,0,0,0
0.34572593342219804,0.8777131505641315,0,0,0,0,0,0,0
0.762426586084889,0.2570060642874462,0,0,0,0,0,0,0
0.3006580103966169,0.13923807054870596,1,1,1,1,1,1,1
0.24743583588767548,0.5088850534686503,1,1,1,1,1,1,0
0.6540623870581037,0.8493042841635308,1,1,1,1,0,0,0
0.3214099192621078,0.07428338747018948,1,1,1,1,1,1,1
0.7860075308036509,0.3343836984211125,0,0,0,0,0,0,0
0.4112691367969089,0.8567709757414286,1,0,0,0,0,0,0
0.42288444894723654,0.6492700653159789,1,1,1,1,1,1,1
0.9995652739891483,0.07302448670737183,1,1,1,1,1,1,1
0.9466892395366908,0.9652274383586446,1,1,1,1,0,0,0
0.4267042881487394,0.6814091934192803,1,1,1,1,1,1,1
0.3448561301023154,0.096932582866612,1,1,1,1,1,1,1
0.7352356378742939,0.2735265646210321,0,0,0,0,0,0,0
0.422273655674829,0.6915181378454764,1,1,1,1,1,1,1
0.04029996128029423,0.9882186896223808,0,0,0,0,0,0,0
0.4443843818104599,0.98016019033882,1,1,1,0,0,0,0
0.6358632581930138,0.9897018141916721,1,1,1,1,1,0,0
0.8716493723952304,0.5023309781510306,0,0,0,0,0,0,0
0.750275526577946,0.04010791551204396,1,1,1,1,1,1,1
0.17321665350290816,0.9920678873344322,0,0,0,0,0,0,0
0.8003700537745253,0.6559986397219655,1,1,1,1,0,0,0
0.4336899987721876,0.9669804428341011,1,1,1,0,0,0,0
0.18097087447078386,0.7542431317425133,1,1,1,1,1,1,1
0.1650705228864735,0.9378990994101406,1,1,0,0,0,0,0
0.8976784088404156,0.03331521414651817,1,1,1,1,1,1,1
0.7349709328176287,0.9046291200522645,1,1,1,1,0,0,0
0.8476709989396239,0.2706290972900014,0,0,0,0,1,1,1
0.49653327099956157,0.9852564642454356,1,1,1,1,0,0,0
0.8863286095294332,0.16978448435038718,1,1,1,1,1,1,1
0.14595862112245706,0.5266120346449734,1,1,1,1,1,1,1
0.36459962546651525,0.42244549288728617,1,1,1,1,1,1,0
0.40308049801960455,0.8940039837442063,1,1,0,0,0,0,0
0.9901858160440296,0.8749981102523605,1,1,1,0,0,0,0
0.8281312559044611,0.04373665825594841,1,1,1,1,1,1,1
0.6044928100481656,0.28732945596821047,0,0,0,0,0,0,0
0.5834048293408896,0.8571259194460932,1,1,1,1,1,0,0
0.022766161314658362,0.37849131373121525,0,0,0,0,0,0,0
0.3245365900739674,0.38457412505538835,1,1,1,1,1,1,0
0.5433486502942658,0.9224667562363315,1,1,1,1,1,0,0
0.6792662092025309,0.7171322791462093,1,1,1,1,1,0,0
0.39531473736044753,0.41550042670720655,1,1,1,1,1,1,0
0.321396941666217,0.8373223862860942,1,1,1,1,1,0,0
0.40121762779409653,0.7662483464318887,0,0,1,1,1,1,1
0.04860136969042328,0.8885950915424551,1,1,1,1,1,1,0
0.09017927771724221,0.32079918905817817,0,0,0,0,0,0,0
0.06371105720733583,0.7966407063863474,1,1,1,1,1,1,1
0.4440700668447236,0.6523893642008483,1,1,1,1,1,1,1
0.9022504107081012,0.20013831116998626,1,1,1,1,1,1,1
0.20549898611442263,0.026860711072267063,1,1,1,1,1,1,1
0.13454906545986922,0.18933079217849258,0,0,0,0,0,0,0
0.05055711675117125,0.17674834270379824,0,0,0,0,0,0,0
0.4519843863000509,0.3295167129321632,1,1,1,1,1,1,1
0.8939995605534362,0.047002939610264916,1,1,1,1,1,1,1
0.9067391242030167,0.2260339761868576,1,1,1,1,1,1,1
0.7212479143786745,0.8489110818629325,1,1,1,1,0,0,0
0.7944221805039592,0.9499071332943886,1,1,1,1,0,0,0
0.08567336729219688,0.9977652492971251,0,0,0,0,0,0,0
0.3461550573909066,0.32263982876922237,1,1,1,1,1,1,1
0.8936060675070495,0.7941776406272231,1,1,1,0,0,0,0
0.1489280128273569,0.9815805714661816,0,0,0,0,0,0,0
0.7150744051968996,0.8029622742954853,1,1,1,1,0,0,0
0.3867231075319951,0.9673397401426612,1,0,0,0,0,0,0
0.5376192469661776,0.9970855728256389,1,1,1,1,0,0,0
0.5073813083638555,0.7734092179160762,1,1,1,1,1,1,1
0.3541744417329461,0.27508842076442763,1,1,1,1,1,1,1
0.6637701944541715,0.40992724223698285,1,0,0,0,0,0,0
0.0022657723130542484,0.4548519066787837,0,0,0,0,0,0,0
0.6676623250492674,0.06356725314699141,0,1,1,1,1,1,1
0.1284970953630289,0.020079277270292684,1,1,1,1,1,0,0
0.6924605721588163,0.94530983794849,1,1,1,1,0,0,0
0.21536901641279027,0.5797953276901608,1,1,1,1,1,1,1
0.026708893082563634,0.1476957370777624,0,0,0,0,0,0,0
0.45909129234202406,0.18764978362244922,1,1,1,1,1,1,1
0.2722842910230596,0.7995447921895091,1,1,1,1,1,1,1
0.5656606276688372,0.6476403841309065,0,0,1,1,1,1,1
0.30668226067994087,0.367327403567804,1,1,1,1,1,1,0
0.7598691389216288,0.3281991614753399,0,0,0,0,0,0,0
0.6182588549986082,0.5249760392049893,1,1,0,0,0,0,0
0.2290577380205001,0.49557146795101215,1,1,1,1,1,1,0
0.7779566863932723,0.8176565487599572,1,1,1,0,0,0,0
0.9155102517904574,0.031341294133437,1,1,1,1,1,1,1
0.8890178245709799,0.45363912502198944,0,0,0,0,0,0,1
0.37459609766892243,0.23415400142115994,1,1,1,1,1,1,1
0.30311209622402524,0.8461081498202402,1,1,1,1,1,0,0
0.7138483132648439,0.2531045733293791,0,0,0,0,0,0,0
0.9884512764977559,0.22948947680116194,1,1,1,1,1,1,1
0.3546002871073095,0.40316507530907353,1,1,1,1,1,1,0
0.17305278865669693,0.9267012984680297,1,1,1,0,0,0,0
0.8308381079822056,0.23475286043906807,0,0,0,0,1,1,1
0.7223568552185876,0.5617496382037643,1,1,0,0,0,0,0
0.3743446814601279,0.6828408650093484,1,1,1,1,1,1,1
0.8711546415050064,0.885189992621478,1,1,1,0,0,0,0
0.032298197916349025,0.11131623448530004,0,0,0,0,0,0,0
0.2980358778462645,0.98488126489477,0,0,0,0,0,0,0
0.44478376075381654,0.7591283294683272,0,0,1,1,1,1,1
0.7262937415379497,0.010190466780289786,1,1,1,1,1,1,1
0.8153273510762747,0.5597535021158659,0,0,0,0,0,0,0
0.3536355039469551,0.7237075677365528,1,1,1,1,1,1,1
0.03217766163563329,0.8738513745321503,1,1,1,1,1,0,0
0.11864760201817914,0.03369999068047824,1,1,1,1,0,0,0
0.30211688940661185,0.3148115038459288,1,1,1,1,1,1,1
0.833715061344311,0.7211467901269585,1,1,1,0,0,0,0
0.9027810208672106,0.00018255845161252449,1,1,1,1,1,1,1
0.37276031685714384,0.2232279296275732,1,1,1,1,1,1,1
0.8121380269920151,0.1066197913735576,0,0,1,1,1,1,1
0.8394012396878153,0.9018630076291043,1,1,1,1,0,0,0
0.029522984039378697,0.6561542590532519,0,0,0,0,1,1,1
0.6530388722725508,0.05159965975743119,1,1,1,1,1,1,1
0.28023893357250707,0.9078108340918746,0,0,0,0,0,0,0
0.0040520292531920354,0.9772458675689352,0,0,0,0,0,0,0
0.11058188631686294,0.6720622156234576,1,1,1,1,1,1,1
0.6903992120068536,0.20287783219143363,0,0,0,0,0,1,1
0.5803779483845115,0.722570078377194,1,1,1,1,1,1,1
0.35719985698531775,0.6429219596971686,1,1,1,1,1,1,1
0.6642750039667479,0.6814707597097459,1,1,1,1,1,1,1
0.6168054989422318,0.33264407333935797,0,0,0,0,0,0,0
0.4325323076931835,0.7777592513053382,0,0,1,1,1,1,1
0.15635848841581124,0.6777312010066174,1,1,1,1,1,1,1
0.5317076482672974,0.36325402040563615,1,1,1,1,1,0,0
0.11431805920117022,0.08107116318250673,1,1,0,0,0,0,0
0.31724083229679423,0.6810718939401496,1,1,1,1,1,1,1
0.5874325439287835,0.11555733706146887,0,1,1,1,1,1,1
0.5845512874088884,0.9779412290031974,1,1,1,1,1,0,0
0.974449343185635,0.24575197919985714,1,1,1,1,1,1,1
0.4328353988123591,0.9574798486353612,1,1,1,0,0,0,0
0.004501806720627277,0.26122907433124276,0,0,0,0,0,0,0
0.3308517194863243,0.13652590781356533,1,1,1,1,1,1,1
0.2232719394973951,0.8549733633879647,1,1,1,1,1,1,1
0.14528714966853284,0.30441332349388683,0,0,0,0,0,0,0
0.324697785634962,0.4154390325829659,1,1,1,1,1,1,0
0.952712126568167,0.9574162686565226,1,1,1,1,0,0,0
0.782803174953464,0.04968084967206832,1,1,1,1,1,1,1
0.8142754948877726,0.6260277072817425,1,1,1,0,0,0,0
0.0955666851410103,0.012977480207394976,1,1,1,0,0,0,0
0.9441982525260249,0.9154046310072135,1,1,1,0,0,0,0
0.21956324846734665,0.5505023122345596,1,1,1,1,1,1,1
0.7855429051671707,0.40495929399661645,0,0,0,0,0,0,0
0.1517169054299955,0.6022500151588074,1,1,1,1,1,1,1
0.6645582372279667,0.7657525732803494,1,1,1,1,1,0,0
0.37914892763092733,0.044980712352633456,1,1,1,1,1,1,1
0.7437195384405803,0.8355577285605655,1,1,1,1,0,0,0
0.9521958242430945,0.2128841778075674,1,1,1,1,1,1,1
0.5265665684656489,0.8791306289067657,1,1,1,1,1,0,0
0.08059791547096573,0.9132761973894846,1,1,1,1,1,0,0
0.8264560519585866,0.6861205168069108,1,1,1,1,0,0,0
0.564455155454529,0.9106431288603518,1,1,1,1,1,0,0
0.7493631333833964,0.10579801494108987,0,0,0,1,1,1,1
0.07329526806143005,0.738709915869635,1,1,1,1,1,1,1
0.26421075813468675,0.8474596531255738,1,1,1,1,1,1,1
0.19466861154972104,0.9881409498038838,0,0,0,0,0,0,0
0.45596497556265014,0.1096300223835297,1,1,1,1,1,1,1
0.9872512715972515,0.8542103741242049,1,1,1,0,0,0,0
0.029277666841623806,0.9981040924711786,0,0,0,0,0,0,0
0.0671183385516324,0.6242844527950958,0,0,0,1,1,1,1
0.5560628490127087,0.21945398736324195,0,1,1,1,1,1,1
0.6067441510188952,0.11832209296950924,0,0,1,1,1,1,1
0.6513993854786061,0.6696976829940523,1,1,1,1,1,1,1
0.5230278076381037,0.20434218598755727,1,1,1,1,1,1,1
0.5642625738701375,0.15062735865070687,0,1,1,1,1,1,1
0.7745874275623661,0.18130875453625872,0,0,0,0,0,1,1
0.1228306542055495,0.4974407385107711,0,0,0,0,0,1,1
0.4375893000830502,0.7893171031144954,0,0,1,1,1,1,1
0.07014107643222911,0.2729007265668143,0,0,0,0,0,0,0
0.9204734418437568,0.856717760265925,1,1,1,0,0,0,0
0.3348595767043617,0.3499318642135375,1,1,1,1,1,1,1
0.37561704548285857,0.6413631997420477,1,1,1,1,1,1,1
0.20953977071016217,0.31985609251131364,1,1,1,0,0,0,0
0.6229984319273729,0.6639532169337826,1,1,1,1,1,1,1
0.8722545821203169,0.34734204060234863,0,0,0,0,1,1,1
0.11916545171667503,0.8597191405407759,1,1,1,1,1,1,1
0.6019078067210992,0.8035184954957522,1,1,1,1,1,1,0
0.05629883209947628,0.6299625821928326,0,0,0,1,1,1,1
0.3844253772948256,0.8001135005297897,0,0,0,1,1,1,1
0.5624689921439978,0.1353309923124727,0,1,1,1,1,1,1
0.19587353400152885,0.716956398742785,1,1,1,1,1,1,1
0.6057841816460504,0.5570344093414084,1,1,1,0,0,0,0
0.07235083729977776,0.011774576520908742,1,0,0,0,0,0,0
0.8702612453356159,0.5821878442061708,0,0,0,0,0,0,0
0.382549522582196,0.5456310901527651,1,1,1,1,1,1,0
0.0019172226075134802,0.9534231236653752,0,0,0,0,0,0,0
0.8105285652721649,0.9237491312264136,1,1,1,1,0,0,0
0.7426242669483931,0.11559003663059864,0,0,0,1,1,1,1
0.02107670244702531,0.3219971489322718,0,0,0,0,0,0,0
0.6374489456836462,0.9276253770466889,1,1,1,1,1,0,0
0.9278298727379056,0.6866686206175707,1,1,0,0,0,0,0
0.41865503320889474,0.4815180528122728,1,1,1,1,1,1,0
0.5952847325027847,0.9672528524136305,1,1,1,1,1,0,0
0.3526725758067074,0.2013945114197555,1,1,1,1,1,1,1
0.6301819005824043,0.7005347391916779,1,1,1,1,1,1,1
0.2709472068870862,0.2577730262990787,1,1,1,1,1,1,0
0.6889708305198772,0.3684227194152817,0,0,0,0,0,0,0
0.10143576427250223,0.528119075080579,0,0,0,0,1,1,1
0.8040167545642768,0.05412082453426359,1,1,1,1,1,1,1
0.7122876135509301,0.04245960255232084,1,1,1,1,1,1,1
0.7721519773638286,0.5833890891348722,1,1,0,0,0,0,0
0.5040262310233973,0.5913869460543884,1,1,1,1,1,1,1
0.12145360917451475,0.8160519064436433,1,1,1,1,1,1,1
0.1708602973851583,0.8351174883217104,1,1,1,1,1,1,1
0.5471396310896924,0.3542968969715826,1,1,1,1,1,0,0
0.09263491604458418,0.5910022753423658,0,0,1,1,1,1,1
0.2529572051889827,0.7713225214363206,1,1,1,1,1,1,1
0.9178087517867176,0.2330290976574514,1,1,1,1,1,1,1
0.7678705101061906,0.11863539917134036,0,0,0,1,1,1,1
0.7733625099444027,0.945630086989468,1,1,1,1,0,0,0
0.9500534295706184,0.13575176960870772,1,1,1,1,1,1,1
0.6119518036735608,0.9772931438088224,1,1,1,1,1,0,0
0.9116157032959387,0.36033871463292544,0,0,0,0,1,1,1
0.4119447513707897,0.7489905697204822,0,0,1,1,1,1,1
0.09580484544107559,0.3787880447016977,0,0,0,0,0,0,0
0.8383551933369408,0.6001932320081677,0,0,0,0,0,0,0
0.5549492610406416,0.9423984711317684,1,1,1,1,1,0,0
0.1624210324040246,0.3836946353028008,0,0,0,0,0,0,0
0.7485915917693112,0.7802589252370534,1,1,1,1,0,0,0
